freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S41;im:Trc2_S41;re:Trc3_S13;im:Trc3_S13;re:Trc4_S14;im:Trc4_S14;re:Trc5_S21;im:Trc5_S21;re:Trc6_S22;im:Trc6_S22;re:Trc7_S23;im:Trc7_S23;re:Trc8_S24;im:Trc8_S24;re:Trc9_S31;im:Trc9_S31;re:Trc10_S32;im:Trc10_S32;re:Trc11_S33;im:Trc11_S33;re:Trc12_S34;im:Trc12_S34;re:Trc13_S41;im:Trc13_S41;re:Trc14_S42;im:Trc14_S42;re:Trc15_S43;im:Trc15_S43;re:Trc16_S22;im:Trc16_S22;re:Trc17_S22;im:Trc17_S22;
2.789774549098196E+009;-3.732168367708986E-001;-7.491198933891555E-001;1.168327339283973E-004;6.547231393983427E-005;2.788464763727373E-007;5.705519510811157E-006;1.126685576934298E-004;5.483694996246094E-005;-9.348553791956432E-007;2.419479873631725E-006;-4.075274694564139E-001;-6.887962543443182E-002;-1.127650883744117E-006;2.413911795782657E-006;-8.395375078611408E-006;-6.324065422224757E-006;-1.768691187892427E-006;9.547031346003228E-006;4.667440052965816E-007;7.283186132768552E-006;7.684930670473316E-001;-6.163568114420157E-001;-4.812787386997467E-006;8.719873893274218E-006;1.168327339283973E-004;6.547231393983427E-005;-5.684381416175145E-006;-2.137272055035960E-006;-5.606676020870045E-007;-1.131596066613423E-006;-4.075274694564139E-001;-6.887962543443182E-002;-4.075274694564139E-001;-6.887962543443182E-002;
2.805806012024048E+009;-4.437321036722106E-001;-6.762870682183996E-001;8.856420374715298E-005;2.095610854195631E-006;1.191578588804733E-006;1.851856865820701E-006;8.342296182647926E-005;-5.039100006324677E-006;-2.819773880874789E-006;-3.069949820429871E-006;-4.172934924259069E-001;-8.331443629361723E-003;-2.787682633484035E-006;-3.042875585638593E-006;1.487499087555788E-006;4.841643911771157E-006;6.734991723558741E-006;1.468368122553023E-005;-6.622300682621293E-006;-1.867785020151991E-006;7.685237721202677E-001;-6.162344921323256E-001;4.976049519601105E-006;-1.634379588496184E-005;8.856420374715298E-005;2.095610854195631E-006;-5.881627417003651E-007;-2.657355251410968E-006;1.528168176463655E-006;6.726365739894105E-006;-4.172934924259069E-001;-8.331443629361723E-003;-4.172934924259069E-001;-8.331443629361723E-003;
2.821837474949900E+009;-4.802449177707036E-001;-6.701485216965354E-001;2.925885889525707E-005;-3.020800923427594E-005;-1.645183327184652E-006;-1.494373301933978E-006;2.237228770129080E-005;-3.371384417061051E-005;7.541142848720563E-006;-1.014894004132143E-006;-4.171565200547254E-001;5.382304177634520E-002;-1.333302908915804E-006;-7.277164691264957E-007;4.571264650476138E-006;2.289283162978961E-006;1.757868430080222E-005;8.198608436161444E-006;1.775426491843858E-006;-4.485223222415427E-006;7.694775997042059E-001;-6.159988281841492E-001;-2.589894137317761E-006;1.086579829392862E-005;2.925885889525707E-005;-3.020800923427594E-005;-1.229958186759072E-005;1.936544154611744E-006;2.340094116995407E-006;-7.120328814906041E-006;-4.171565200547254E-001;5.382304177634520E-002;-4.171565200547254E-001;5.382304177634520E-002;
2.837868937875752E+009;-5.384752273671106E-001;-5.809044034609051E-001;-1.644845758365829E-005;-7.176605671739065E-005;-1.609584745725038E-006;4.108675219379311E-007;-1.400031348407454E-005;-8.884277882800309E-005;1.287480145160423E-007;-2.302795761353423E-006;-4.069759101074606E-001;1.151340524608535E-001;-1.423720498168567E-006;-9.344623157338510E-007;-1.209119389975389E-005;2.088592677628630E-005;-8.792018784989707E-006;-2.188094829026101E-006;-1.770429558189801E-006;-2.236117482191444E-006;7.707678631305361E-001;-6.176572509896171E-001;-3.188090268502719E-006;3.592583161346628E-006;-1.644845758365829E-005;-7.176605671739065E-005;-7.515489158307761E-006;8.195914084590957E-006;4.256348502979373E-007;4.035419132093540E-006;-4.069759101074606E-001;1.151340524608535E-001;-4.069759101074606E-001;1.151340524608535E-001;
2.853900400801603E+009;-5.926367669244896E-001;-5.632163569832284E-001;-7.754970157667979E-005;-4.393865916617724E-005;-9.406139977040778E-008;2.312031230930913E-007;-8.436935480384110E-005;-6.525008837422012E-005;-1.898129517147037E-006;-3.626922157299359E-006;-3.884378169244276E-001;1.739550816760267E-001;-3.205782009235342E-006;-1.495021255577480E-006;9.750172530730227E-007;1.048026058577188E-006;-1.568619810463828E-006;4.974055606946894E-006;8.358418489064319E-007;1.905155913620632E-006;7.725899724503657E-001;-6.217773749402330E-001;-3.381760207170546E-006;-3.104617608141382E-006;-7.754970157667979E-005;-4.393865916617724E-005;-1.104313024706713E-005;1.094235284210427E-005;-4.244121875194855E-006;2.427695144714503E-006;-3.884378169244276E-001;1.739550816760267E-001;-3.884378169244276E-001;1.739550816760267E-001;
2.869931863727455E+009;-6.164182381061324E-001;-4.966779103906547E-001;-9.182178697957244E-005;-4.721888871065403E-005;1.673936280250069E-006;-3.520819740526961E-007;-9.498928336667788E-005;-5.481663944942753E-005;5.606671496593106E-006;-4.813325133617763E-007;-3.615197476005376E-001;2.297272396893763E-001;2.461376046608787E-007;-2.845447147779608E-006;6.319142436811936E-006;5.383340588552181E-006;5.111696360199785E-006;-4.316655258602362E-007;-3.103783377813544E-006;7.180358549342612E-006;7.719999591335335E-001;-6.285489578480402E-001;-6.024022273112427E-006;-1.213550857761469E-005;-9.182178697957244E-005;-4.721888871065403E-005;2.511927925919169E-006;8.827992500666466E-006;-5.677690423933913E-006;-2.378538358863914E-006;-3.615197476005376E-001;2.297272396893763E-001;-3.615197476005376E-001;2.297272396893763E-001;
2.885963326653307E+009;-6.466069515714352E-001;-4.683591978600611E-001;-1.008048533076141E-004;-2.181805955791079E-007;6.616947471885071E-007;3.510611801600768E-006;-8.736768447544737E-005;-9.106328793883813E-006;3.862038703592898E-006;-5.134805022513790E-006;-3.263270355101672E-001;2.792188484533389E-001;-1.785793879355383E-006;-4.671070333475340E-006;1.090915979468223E-005;4.353165368977725E-006;2.364920144551163E-007;-3.105975911122995E-006;-3.658175875862243E-006;-2.207142081830230E-006;7.698037336625481E-001;-6.345701878798713E-001;-1.215311985483070E-006;-2.024486976254625E-006;-1.008048533076141E-004;-2.181805955791079E-007;1.636634611753666E-005;6.001007776366752E-006;8.753118650229894E-007;-2.613050513458269E-006;-3.263270355101672E-001;2.792188484533389E-001;-3.263270355101672E-001;2.792188484533389E-001;
2.901994789579158E+009;-6.645900401193563E-001;-3.815172302067849E-001;-6.303581990976181E-005;3.501958492659290E-005;-2.659028160408532E-006;1.362920763529720E-007;-7.578779808197572E-005;2.971747984907744E-005;-1.039991671709388E-005;-8.865542616720610E-006;-2.843222485890043E-001;3.227504932692900E-001;-2.091377204933165E-006;-1.565736770261042E-006;7.145297418561796E-006;5.194671462041955E-006;1.517503003905889E-005;9.534501327111754E-006;-1.450079413674308E-006;2.989943271318338E-006;7.652251495787592E-001;-6.394872079712770E-001;-4.009459824006097E-006;-1.949951930795176E-006;-6.303581990976181E-005;3.501958492659290E-005;-2.408683423831863E-006;-4.701159972156504E-007;7.519927047395064E-007;-5.148598427485646E-007;-2.843222485890043E-001;3.227504932692900E-001;-2.843222485890043E-001;3.227504932692900E-001;
2.918026252505010E+009;-7.054666994161609E-001;-3.423190338234102E-001;-8.703394983228390E-006;5.610439510402802E-005;3.246371993409623E-006;2.071107801290435E-006;1.511706833072814E-006;5.530993652288237E-005;5.019288057071147E-006;7.373654054682483E-006;-2.348786433939609E-001;3.580853594600220E-001;3.191661875149017E-006;2.692949382103756E-006;5.972017015424982E-006;-2.318993881471914E-007;-3.823353730766722E-006;-4.532014802290253E-006;2.582965411124891E-006;-3.214015017946233E-006;7.598438257479769E-001;-6.426885918686879E-001;1.054872827409619E-005;-9.027834503444911E-006;-8.703394983228390E-006;5.610439510402802E-005;1.110629020403866E-005;4.845459833056440E-006;2.098014955237347E-006;-3.572701042894302E-006;-2.348786433939609E-001;3.580853594600220E-001;-2.348786433939609E-001;3.580853594600220E-001;
2.934057715430862E+009;-7.066594707551844E-001;-2.787565346114127E-001;8.874164570618403E-005;6.783573983851041E-005;2.911366246443999E-006;-1.113737983298424E-006;1.001530112516847E-004;8.015490773852239E-005;-6.363199541313216E-006;2.598751085349555E-006;-1.819683466350594E-001;3.854845202482199E-001;6.523953762825530E-007;4.867744965362820E-006;7.242382804172397E-006;-1.396007343540960E-005;8.588421606113810E-006;-6.492478233475392E-007;3.860429861837448E-006;-7.064599320901950E-006;7.537723716856826E-001;-6.439681480602670E-001;-3.086347053028698E-006;8.393465290038655E-006;8.874164570618403E-005;6.783573983851041E-005;5.766035860011497E-006;-4.540911215140578E-006;8.393103366940011E-007;-5.617156785902588E-007;-1.819683466350594E-001;3.854845202482199E-001;-1.819683466350594E-001;3.854845202482199E-001;
2.950089178356713E+009;-7.200517817432628E-001;-2.296840007850161E-001;1.273186624337850E-004;1.468300537794784E-005;1.934259500766730E-006;-2.942024006461573E-006;1.211077230777356E-004;3.558939657640346E-005;8.210416217463804E-006;-5.042577130931430E-006;-1.244426147421181E-001;4.036672550255735E-001;-1.755773871855297E-006;1.596962733223736E-006;-5.030019952448597E-006;9.791399875003639E-007;3.356007502808925E-006;-7.155242217287109E-006;1.319601925063926E-006;-4.017140522883435E-006;7.493615672202587E-001;-6.432500182028370E-001;-2.274726787028157E-006;-2.867581907772182E-006;1.273186624337850E-004;1.468300537794784E-005;-6.295669214076236E-006;-7.775567227805085E-006;-8.892141549194726E-007;5.685252846475834E-006;-1.244426147421181E-001;4.036672550255735E-001;-1.244426147421181E-001;4.036672550255735E-001;
2.966120641282565E+009;-7.228546937014484E-001;-1.514632863821099E-001;1.531931079205120E-004;1.740326659915501E-005;-2.836388858696730E-007;-2.745551070585419E-006;1.399290938657186E-004;1.200741804254289E-005;-2.467047345576405E-006;-9.285586564796203E-007;-6.538053643772121E-002;4.124340387006917E-001;1.706874845474456E-006;1.337939796737405E-006;-4.618522964573790E-006;-1.583295182711800E-005;3.666949421943881E-006;6.665891224213196E-006;-1.221747256206910E-006;7.388976059945000E-007;7.467816085174119E-001;-6.423161906712530E-001;-6.098816486425374E-006;-2.008734072912242E-006;1.531931079205120E-004;1.740326659915501E-005;-5.085100999472225E-007;-2.334527097882168E-006;-7.098239683341752E-007;6.088677007244621E-006;-6.538053643772121E-002;4.124340387006917E-001;-6.538053643772121E-002;4.124340387006917E-001;
2.982152104208417E+009;-7.258038605531043E-001;-1.120689990896041E-001;9.703781404988829E-005;-3.181631846574211E-005;1.372403819812417E-006;-4.057223657267647E-006;8.915640919758981E-005;-3.070510174437353E-005;-1.813110934584817E-006;-7.806604922091581E-006;-5.186357014576704E-003;4.127652036912227E-001;3.004421701818438E-006;9.150321226261861E-007;-4.496523408129214E-006;-3.801431740299158E-006;8.381865967471906E-006;-2.006495091831734E-006;-5.767006928280309E-006;-3.069996797585960E-006;7.454425596676709E-001;-6.426509853989257E-001;-7.095851718115047E-006;-4.328340845231018E-006;9.703781404988829E-005;-3.181631846574211E-005;-1.067118337670305E-005;-3.738264247284962E-006;9.153957798147678E-008;3.757678030540655E-006;-5.186357014576704E-003;4.127652036912227E-001;-5.186357014576704E-003;4.127652036912227E-001;
2.998183567134268E+009;-7.103491802944761E-001;-2.679130179121231E-002;7.657553821749437E-005;-2.299640120581199E-005;-1.342730834321359E-006;-2.734363001192906E-006;8.182679847645970E-005;-1.537440382332945E-005;-1.550333239048862E-007;9.211402396958155E-006;5.469858050995372E-002;4.039689502058436E-001;-3.880557537844334E-007;9.117527418803460E-007;-1.084864094275131E-005;2.049787810374560E-006;2.042876804225990E-006;2.733665516124735E-006;1.019725741112900E-006;-5.498413073568926E-007;7.450588010709210E-001;-6.447994259522205E-001;1.277295311828435E-005;1.032712844677172E-005;7.657553821749437E-005;-2.299640120581199E-005;-1.467544430249351E-005;1.616752732446742E-005;8.229969681344031E-006;-4.718548046119446E-006;5.469858050995372E-002;4.039689502058436E-001;5.469858050995372E-002;4.039689502058436E-001;
3.014215030060120E+009;-7.117761647157151E-001;6.613224677502649E-003;1.646511009691282E-005;-6.015486824672497E-005;-4.318153233416946E-007;3.021201685762116E-006;2.613741633259242E-005;-6.837819900872702E-005;-6.287380748475464E-006;1.041431578396761E-006;1.111232373867442E-001;3.866594377339361E-001;-1.858852343650894E-006;-1.594582505547213E-008;-5.002518733726186E-006;5.091033354850233E-006;-5.479750441529404E-006;-6.210095953425170E-006;-4.254200153485963E-006;-5.574730395922067E-006;7.447464956257865E-001;-6.481739687333634E-001;-1.043766253814866E-005;6.162982290521973E-006;1.646511009691282E-005;-6.015486824672497E-005;-8.321151460240943E-006;-1.227477346717232E-007;-7.154211223375371E-006;3.868753260591366E-006;1.111232373867442E-001;3.866594377339361E-001;1.111232373867442E-001;3.866594377339361E-001;
3.030246492985972E+009;-6.791398198808355E-001;7.990632016810927E-002;-3.808799071296745E-005;-7.268730481616453E-005;-7.924807480274203E-007;2.498139538078436E-006;-3.435742487334576E-005;-6.601994096214187E-005;-3.872347670461645E-006;-1.245546904164793E-006;1.644447462354717E-001;3.615263923452702E-001;1.538415092820441E-006;-4.482512476921641E-007;-6.045587370219947E-006;1.131346264307951E-005;-7.384316760684991E-008;-1.434625274547873E-006;-1.233664294763688E-007;-2.440832332820409E-006;7.444278132097766E-001;-6.518683602651846E-001;9.810106765024798E-007;-1.032205993300599E-005;-3.808799071296745E-005;-7.268730481616453E-005;-1.647094829173858E-006;8.166838799630554E-006;2.045384410024059E-006;-1.502453283770182E-006;1.644447462354717E-001;3.615263923452702E-001;1.644447462354717E-001;3.615263923452702E-001;
3.046277955911823E+009;-6.729612477658961E-001;1.133890409691840E-001;-5.022630477023791E-005;-3.739762168939508E-005;1.837257589992549E-006;3.350161277362941E-007;-5.620146846466493E-005;-3.528331832099381E-005;1.740187340508509E-006;2.271617305946830E-006;2.118342845360240E-001;3.273789190312853E-001;1.601914361661574E-006;3.110085027824924E-007;8.083656208683680E-006;1.212796911624714E-005;-4.713606113613070E-007;9.939973456674870E-006;9.018101544980153E-006;-8.202309871968652E-007;7.445322863449102E-001;-6.550552293025067E-001;1.660311404085879E-005;2.681637123689321E-006;-5.022630477023791E-005;-3.739762168939508E-005;-2.155657241962251E-006;9.376862596401464E-006;7.678241451067111E-007;-1.636202611669496E-008;2.118342845360240E-001;3.273789190312853E-001;2.118342845360240E-001;3.273789190312853E-001;
3.062309418837675E+009;-6.289239917779610E-001;1.785145448687051E-001;-6.441386243257346E-005;-1.701264627454819E-005;-8.063703043593084E-007;1.117970856893950E-006;-6.359474621494867E-005;-2.008773358272789E-005;2.314681080642568E-006;-6.656956898128675E-006;2.530019543748714E-001;2.873797998703039E-001;-1.743026262801125E-007;-4.304844659768642E-007;2.034594232303911E-005;5.864284655871238E-006;1.099901039810915E-005;-5.560947511559429E-007;-5.542146603841213E-006;7.406444284844048E-007;7.438506003823794E-001;-6.588189393419093E-001;-5.073681921980354E-006;2.821038013093449E-006;-6.441386243257346E-005;-1.701264627454819E-005;1.417865654888737E-005;5.783240169537828E-006;-3.484615811243097E-006;-3.696468882032879E-006;2.530019543748714E-001;2.873797998703039E-001;2.530019543748714E-001;2.873797998703039E-001;
3.078340881763527E+009;-6.148035538746176E-001;1.999959899822639E-001;-6.640188692570255E-005;3.669727410957470E-005;2.038744579176255E-006;5.931253362017657E-006;-7.891235673907549E-005;1.936475693260088E-005;5.065022286877819E-006;2.293240000552086E-006;2.871944013480259E-001;2.399397619340805E-001;3.744878817799063E-006;-1.243796874915616E-006;3.979734615122051E-009;4.048231251823315E-006;-7.461509598259579E-006;1.079985131910193E-006;9.466535989818779E-007;-4.409188583412053E-007;7.429137904472221E-001;-6.624985348824417E-001;-1.753687040080435E-006;1.234701335362557E-006;-6.640188692570255E-005;3.669727410957470E-005;6.030311230364300E-006;-1.118715367025585E-006;-3.003335200832816E-006;-3.791783766796103E-006;2.871944013480259E-001;2.399397619340805E-001;2.871944013480259E-001;2.399397619340805E-001;
3.094372344689379E+009;-5.545271435126081E-001;2.587086358386249E-001;-3.566691723828749E-005;1.056008709337587E-004;-2.835343790791269E-007;2.286803614102236E-006;-5.791629959260128E-005;9.625726350596287E-005;7.187235223819465E-006;4.343959025159103E-006;3.129732206902108E-001;1.881703255509606E-001;3.825967487840055E-007;2.860169657946390E-006;-1.327421524609392E-006;-1.084998338491126E-006;7.760120028281228E-006;-2.681941689911460E-006;5.561919308844762E-006;-2.345485418341340E-006;7.413954071584494E-001;-6.659350289179946E-001;8.406684741376158E-006;-2.152712273600935E-005;-3.566691723828749E-005;1.056008709337587E-004;4.688439976121457E-006;-9.528447899712671E-006;-4.189329713874423E-006;4.537980016695531E-006;3.129732206902108E-001;1.881703255509606E-001;3.129732206902108E-001;1.881703255509606E-001;
3.110403807615231E+009;-5.411952223611821E-001;2.749278937898705E-001;-1.149336083682051E-005;9.959551463436095E-005;-2.114375790066698E-007;2.456261935941821E-006;-1.715310255219901E-005;9.200633755185919E-005;5.013191687087848E-006;-6.808622328873855E-006;3.308580094036306E-001;1.326299282272223E-001;-1.681739509057964E-006;2.931378050275053E-006;1.478896000225141E-006;-2.129783457356952E-006;-1.619738332734603E-007;-2.040813347995960E-006;-3.301502135150202E-006;7.534272030671725E-007;7.389268601654995E-001;-6.691365488699209E-001;3.754828270757252E-006;3.647190761417875E-006;-1.149336083682051E-005;9.959551463436095E-005;4.618049711853485E-006;-5.647177018986945E-006;-4.122872908602860E-006;-1.719570486634676E-006;3.308580094036306E-001;1.326299282272223E-001;3.308580094036306E-001;1.326299282272223E-001;
3.126435270541082E+009;-4.637406977520637E-001;3.179642368701253E-001;-1.712111240980876E-006;7.734682747448465E-005;-1.159780153028094E-006;-1.725114951314189E-006;4.962238426905238E-006;8.052698402764415E-005;-1.415582757868350E-007;-7.220525000568948E-006;3.397901663558437E-001;7.464557829623998E-002;1.730726467060373E-006;8.975415180372054E-007;-4.323421635754071E-006;-8.454691638545888E-006;-1.325199318478315E-006;5.465335081411028E-006;-2.856511429877055E-007;5.426350473814720E-006;7.355153877182744E-001;-6.711898677698898E-001;-8.057973241812582E-007;1.506674979077362E-005;-1.712111240980876E-006;7.734682747448465E-005;-1.081494566697137E-006;-5.749455234296844E-007;1.044951448584164E-006;6.923168802516534E-006;3.397901663558437E-001;7.464557829623998E-002;3.397901663558437E-001;7.464557829623998E-002;
